COUNTY,FEMALE_COUNT,MALE_COUNT,18-22_COUNT,23-27_COUNT,28-32_COUNT,33-37_COUNT,38-42_COUNT,43-47_COUNT,48-52_COUNT,53-57_COUNT,58-62_COUNT,63-67_COUNT,68-72_COUNT,73-77_COUNT,78-82_COUNT,83-87_COUNT,88-92_COUNT,93-97_COUNT,98-102_COUNT,103-107_COUNT,MARITAL_UNKNOWN_COUNT,MARRIED_COUNT,SEPARATED_COUNT,DIVORCED_COUNT,SINGLE_COUNT,WIDOWED_COUNT,NATIVE_AMERICAN_COUNT,ASIAN_COUNT,BLACK_COUNT,HAWAIIAN_COUNT,WHITE_COUNT,HISPANIC_COUNT,MULTIRACIAL_COUNT,CITIZEN_COUNT,NO_FORMAL_ED_COUNT,NO_HS_DIPLOMA_COUNT,HS_DIPLOMA_COUNT,ASSOCIATES_COUNT,BACHELORS_COUNT,SOME_COLLEGE_COUNT,GRAD_SCHOOL_COUNT,OTHER_CREDENTIALS_COUNT,ATTENDING_SCHOOL_COUNT,QUESTION_NUM,QUESTION_LONG_DESC,QUESTION_SHORT_DESC,QUESTION_COUNT,COUNTY_COUNT,ETL_RUN_TIMESTAMP
"Clay ",615,222,83,122,140,100,89,80,64,49,45,,,,,,0,0,0,0,0,234,66,154,349,25,,,,0,805,,,835,118,311,247,,,0,,,56,"10","In the last 12 months, other than household activities or work, do you engage in moderate exercise (walking fast, jogging, swimming, biking, or weight lifting) at least three times per week?","Engage in regular exercise?",837,1715,2021.03.28 22:00:05
"Clinton ",584,254,89,127,158,108,102,51,49,45,39,,,,,,,,0,0,0,197,76,117,400,21,0,,,0,739,75,,816,129,361,193,,,0,,,50,"10","In the last 12 months, other than household activities or work, do you engage in moderate exercise (walking fast, jogging, swimming, biking, or weight lifting) at least three times per week?","Engage in regular exercise?",838,1849,2021.03.28 22:00:05
"Crawford ",210,80,34,33,47,40,28,29,,,,,,,,,0,0,0,0,0,85,24,59,104,,,,,0,275,,0,290,35,97,98,,,0,,,22,"10","In the last 12 months, other than household activities or work, do you engage in moderate exercise (walking fast, jogging, swimming, biking, or weight lifting) at least three times per week?","Engage in regular exercise?",290,668,2021.03.28 22:00:05
"Daviess",506,174,80,111,103,85,88,54,42,36,26,,,,,,,,0,0,0,155,57,138,296,30,,,26,,597,47,,662,117,230,161,21,,0,,,45,"10","In the last 12 months, other than household activities or work, do you engage in moderate exercise (walking fast, jogging, swimming, biking, or weight lifting) at least three times per week?","Engage in regular exercise?",680,1434,2021.03.28 22:00:05
"Dearborn ",485,186,63,95,86,90,86,61,66,42,29,,,,,,,,0,0,0,133,55,99,351,23,,,,,634,,,659,69,117,100,,,0,,,140,"10","In the last 12 months, other than household activities or work, do you engage in moderate exercise (walking fast, jogging, swimming, biking, or weight lifting) at least three times per week?","Engage in regular exercise?",671,1806,2021.03.28 22:00:05
"Decatur ",404,129,57,84,59,65,74,60,46,24,,,,,,,0,,,0,0,110,51,120,222,23,0,0,,0,499,,,524,31,82,129,,,0,,,104,"10","In the last 12 months, other than household activities or work, do you engage in moderate exercise (walking fast, jogging, swimming, biking, or weight lifting) at least three times per week?","Engage in regular exercise?",534,1324,2021.03.28 22:00:05
"Dekalb ",575,186,94,111,119,115,80,65,47,43,,,,,,,,,0,0,0,183,54,119,364,28,0,,,0,716,,,759,85,202,136,,,0,,,77,"10","In the last 12 months, other than household activities or work, do you engage in moderate exercise (walking fast, jogging, swimming, biking, or weight lifting) at least three times per week?","Engage in regular exercise?",761,1830,2021.03.28 22:00:05
"Delaware ",2224,869,480,491,388,360,335,256,250,190,132,66,41,,,,,0,0,0,0,501,233,491,1699,105,,,472,,2454,71,27,3081,288,657,785,82,62,0,,47,458,"10","In the last 12 months, other than household activities or work, do you engage in moderate exercise (walking fast, jogging, swimming, biking, or weight lifting) at least three times per week?","Engage in regular exercise?",3094,7719,2021.03.28 22:00:05
"Dubois ",499,147,73,92,111,70,71,53,42,29,42,,,,,,0,0,0,0,0,133,39,144,299,21,,,,0,594,33,0,633,130,229,158,,,0,,,41,"10","In the last 12 months, other than household activities or work, do you engage in moderate exercise (walking fast, jogging, swimming, biking, or weight lifting) at least three times per week?","Engage in regular exercise?",646,1276,2021.03.28 22:00:05
"Elkhart ",3802,1188,623,835,803,657,502,337,363,260,215,109,59,24,,,,,0,0,,879,406,634,2772,121,,28,942,,3263,639,54,4842,709,1456,1505,99,54,0,,116,386,"10","In the last 12 months, other than household activities or work, do you engage in moderate exercise (walking fast, jogging, swimming, biking, or weight lifting) at least three times per week?","Engage in regular exercise?",4990,11011,2021.03.28 22:00:05
"Fayette ",470,176,73,88,91,86,83,63,41,30,33,,,,,,,0,0,,0,156,55,108,295,24,,0,,0,615,,,628,49,118,99,,,0,0,,154,"10","In the last 12 months, other than household activities or work, do you engage in moderate exercise (walking fast, jogging, swimming, biking, or weight lifting) at least three times per week?","Engage in regular exercise?",646,1584,2021.03.28 22:00:05
"Floyd ",1012,313,161,190,190,187,133,108,114,98,46,36,,,,,,,0,0,,221,120,204,713,42,,,218,0,1047,,,1303,92,185,329,,,0,,,242,"10","In the last 12 months, other than household activities or work, do you engage in moderate exercise (walking fast, jogging, swimming, biking, or weight lifting) at least three times per week?","Engage in regular exercise?",1325,3606,2021.03.28 22:00:05
"Fountain ",308,93,44,81,63,45,38,23,24,25,,,,,,,0,,0,0,0,88,35,70,175,,,0,,0,383,,,398,57,121,132,,,0,0,,29,"10","In the last 12 months, other than household activities or work, do you engage in moderate exercise (walking fast, jogging, swimming, biking, or weight lifting) at least three times per week?","Engage in regular exercise?",401,873,2021.03.28 22:00:05
"Franklin ",216,87,28,44,34,35,21,37,37,,,,,,0,,0,0,0,0,0,88,28,45,130,,0,0,,0,288,,,296,26,50,58,,,0,,,70,"10","In the last 12 months, other than household activities or work, do you engage in moderate exercise (walking fast, jogging, swimming, biking, or weight lifting) at least three times per week?","Engage in regular exercise?",303,839,2021.03.28 22:00:05
"Fulton ",349,112,55,57,65,69,54,54,33,,,,,0,,0,0,0,0,0,,119,37,71,216,,,,,0,431,,,460,56,129,135,,,0,,,33,"10","In the last 12 months, other than household activities or work, do you engage in moderate exercise (walking fast, jogging, swimming, biking, or weight lifting) at least three times per week?","Engage in regular exercise?",461,1026,2021.03.28 22:00:05
"Gibson ",581,210,98,138,113,82,83,70,50,46,46,22,,,,,0,,0,0,0,184,54,152,373,,,,37,0,718,22,,789,156,155,287,,,0,0,,55,"10","In the last 12 months, other than household activities or work, do you engage in moderate exercise (walking fast, jogging, swimming, biking, or weight lifting) at least three times per week?","Engage in regular exercise?",792,1683,2021.03.28 22:00:05
"Grant ",1335,449,269,299,225,208,174,169,122,107,81,36,,,,,,0,0,0,0,346,112,308,940,48,,,208,,1441,78,,1777,154,362,481,41,,0,,21,238,"10","In the last 12 months, other than household activities or work, do you engage in moderate exercise (walking fast, jogging, swimming, biking, or weight lifting) at least three times per week?","Engage in regular exercise?",1784,4373,2021.03.28 22:00:05
"Greene ",560,198,88,126,123,84,64,86,55,34,42,,,,,,,,0,0,0,191,50,162,323,22,,0,,0,734,,,756,110,310,180,,,0,0,,52,"10","In the last 12 months, other than household activities or work, do you engage in moderate exercise (walking fast, jogging, swimming, biking, or weight lifting) at least three times per week?","Engage in regular exercise?",758,1717,2021.03.28 22:00:05
"Hamilton ",1964,765,301,394,425,339,304,217,197,183,136,89,47,,,,,,0,0,,626,142,386,1414,55,,96,334,,2018,201,,2593,615,553,873,71,99,0,22,36,250,"10","In the last 12 months, other than household activities or work, do you engage in moderate exercise (walking fast, jogging, swimming, biking, or weight lifting) at least three times per week?","Engage in regular exercise?",2730,6142,2021.03.28 22:00:05
"Hancock ",640,229,95,107,111,135,83,83,77,50,52,,,,,,,0,0,0,0,185,64,147,429,26,0,,40,,778,22,,854,100,137,225,,,0,,,167,"10","In the last 12 months, other than household activities or work, do you engage in moderate exercise (walking fast, jogging, swimming, biking, or weight lifting) at least three times per week?","Engage in regular exercise?",869,2397,2021.03.28 22:00:05
"Harrison ",492,158,72,84,89,84,85,57,55,37,37,21,,,,,0,0,,0,0,161,63,136,253,,0,,,0,619,,0,643,69,156,91,,,0,,,104,"10","In the last 12 months, other than household activities or work, do you engage in moderate exercise (walking fast, jogging, swimming, biking, or weight lifting) at least three times per week?","Engage in regular exercise?",650,1680,2021.03.28 22:00:05
"Hendricks ",1721,581,218,396,343,300,267,190,161,127,113,59,27,,,,,,,0,,498,135,329,1176,67,,54,350,,1735,115,,2237,634,604,561,43,46,0,,24,214,"10","In the last 12 months, other than household activities or work, do you engage in moderate exercise (walking fast, jogging, swimming, biking, or weight lifting) at least three times per week?","Engage in regular exercise?",2302,4917,2021.03.28 22:00:05
"Henry ",762,299,117,145,142,126,119,103,93,73,57,29,,,,,,0,0,0,0,256,86,189,480,37,0,,,,993,,,1043,63,220,206,,,0,0,,190,"10","In the last 12 months, other than household activities or work, do you engage in moderate exercise (walking fast, jogging, swimming, biking, or weight lifting) at least three times per week?","Engage in regular exercise?",1061,2744,2021.03.28 22:00:05
"Howard ",1693,589,299,375,336,309,257,182,158,138,92,41,,,,,,,,0,,442,174,338,1211,57,,,382,,1757,62,,2274,247,636,514,45,21,0,,23,314,"10","In the last 12 months, other than household activities or work, do you engage in moderate exercise (walking fast, jogging, swimming, biking, or weight lifting) at least three times per week?","Engage in regular exercise?",2283,5617,2021.03.28 22:00:05
"Huntington ",489,179,81,96,88,82,76,70,57,43,24,,,,,0,0,0,0,0,0,148,61,128,286,21,,,,0,616,28,,664,76,157,177,,,0,,,77,"10","In the last 12 months, other than household activities or work, do you engage in moderate exercise (walking fast, jogging, swimming, biking, or weight lifting) at least three times per week?","Engage in regular exercise?",668,1623,2021.03.28 22:00:05
"Jackson ",570,183,77,124,95,98,76,89,39,58,35,,,,,,,,0,0,0,172,70,168,316,,,,23,,671,38,,732,62,114,198,,,0,0,,126,"10","In the last 12 months, other than household activities or work, do you engage in moderate exercise (walking fast, jogging, swimming, biking, or weight lifting) at least three times per week?","Engage in regular exercise?",753,2041,2021.03.28 22:00:05
"Jasper ",431,152,64,96,101,73,63,50,35,36,32,,,,,,0,0,0,0,0,155,54,93,255,,0,,,0,540,22,,580,66,126,169,,,0,,31,48,"10","In the last 12 months, other than household activities or work, do you engage in moderate exercise (walking fast, jogging, swimming, biking, or weight lifting) at least three times per week?","Engage in regular exercise?",583,1254,2021.03.28 22:00:05
"Jay ",303,97,55,68,63,36,37,36,31,21,,,,0,,,,0,0,0,0,95,30,57,195,,0,0,,0,369,,,400,37,99,91,,,0,0,,41,"10","In the last 12 months, other than household activities or work, do you engage in moderate exercise (walking fast, jogging, swimming, biking, or weight lifting) at least three times per week?","Engage in regular exercise?",400,968,2021.03.28 22:00:05
"Jefferson ",454,166,67,98,58,81,74,62,62,41,33,,,,,,0,0,0,0,0,130,58,121,282,,0,,,0,575,,,607,55,102,139,,,0,,,98,"10","In the last 12 months, other than household activities or work, do you engage in moderate exercise (walking fast, jogging, swimming, biking, or weight lifting) at least three times per week?","Engage in regular exercise?",621,1739,2021.03.28 22:00:05
"Jennings ",449,161,63,90,80,71,60,42,75,47,34,,,,,0,0,0,0,0,0,157,50,131,245,,0,,,0,582,,,597,39,153,75,,,0,,,122,"10","In the last 12 months, other than household activities or work, do you engage in moderate exercise (walking fast, jogging, swimming, biking, or weight lifting) at least three times per week?","Engage in regular exercise?",610,1504,2021.03.28 22:00:05
"Johnson ",2246,769,368,498,447,406,348,226,211,150,137,67,43,,,,,0,0,0,0,626,198,489,1532,75,,113,200,,2516,114,26,2940,541,889,899,55,51,0,,45,330,"10","In the last 12 months, other than household activities or work, do you engage in moderate exercise (walking fast, jogging, swimming, biking, or weight lifting) at least three times per week?","Engage in regular exercise?",3015,6676,2021.03.28 22:00:05
"Knox ",853,318,178,189,156,154,137,94,67,58,49,,,,,,,,0,0,0,246,97,213,565,32,0,,40,0,1075,30,,1165,126,353,395,62,,0,,34,115,"10","In the last 12 months, other than household activities or work, do you engage in moderate exercise (walking fast, jogging, swimming, biking, or weight lifting) at least three times per week?","Engage in regular exercise?",1171,2640,2021.03.28 22:00:05
"Kosciusko ",1054,378,174,212,233,182,173,117,88,84,70,31,,,,,,,0,0,0,327,109,239,674,36,0,,33,0,1266,103,,1407,181,398,364,,,0,,21,135,"10","In the last 12 months, other than household activities or work, do you engage in moderate exercise (walking fast, jogging, swimming, biking, or weight lifting) at least three times per week?","Engage in regular exercise?",1432,3326,2021.03.28 22:00:05
"Lagrange ",314,104,54,63,68,40,35,59,27,,23,,,,0,0,0,,0,0,0,105,35,68,184,,,,,0,374,26,,412,80,132,93,,,0,0,,33,"10","In the last 12 months, other than household activities or work, do you engage in moderate exercise (walking fast, jogging, swimming, biking, or weight lifting) at least three times per week?","Engage in regular exercise?",418,899,2021.03.28 22:00:05
"Lake ",9435,3077,1486,2122,1939,1585,1383,1080,879,687,548,283,130,60,45,36,27,,,0,,1479,658,1158,8636,287,,47,6231,,4037,1967,73,12346,1156,3840,3463,361,321,0,78,279,1146,"10","In the last 12 months, other than household activities or work, do you engage in moderate exercise (walking fast, jogging, swimming, biking, or weight lifting) at least three times per week?","Engage in regular exercise?",12512,28254,2021.03.28 22:00:05
"Laporte ",2273,822,426,469,494,415,317,241,203,188,138,75,39,,,,,,0,0,0,525,190,386,1828,86,,,738,,2119,168,22,3068,343,1451,448,45,21,0,,28,224,"10","In the last 12 months, other than household activities or work, do you engage in moderate exercise (walking fast, jogging, swimming, biking, or weight lifting) at least three times per week?","Engage in regular exercise?",3095,6930,2021.03.28 22:00:05
"Lawrence ",820,337,123,187,161,131,127,89,96,76,73,23,,,,,,,,0,0,271,66,230,518,42,,,,,1097,24,,1154,198,435,277,,,0,0,,66,"10","In the last 12 months, other than household activities or work, do you engage in moderate exercise (walking fast, jogging, swimming, biking, or weight lifting) at least three times per week?","Engage in regular exercise?",1158,2604,2021.03.28 22:00:05
"Madison ",2796,997,448,604,538,466,380,333,288,259,185,87,46,33,,,,,0,0,,701,285,623,2006,108,,,538,,3022,125,22,3762,391,857,998,76,34,0,,34,432,"10","In the last 12 months, other than household activities or work, do you engage in moderate exercise (walking fast, jogging, swimming, biking, or weight lifting) at least three times per week?","Engage in regular exercise?",3794,9301,2021.03.28 22:00:05
"Marion",27358,9884,4492,6093,6010,4966,4137,2945,2406,2084,1611,852,360,206,101,72,39,,,,,4576,2265,2853,25702,705,47,729,18805,34,14209,2863,234,35164,5673,14003,9920,902,633,0,183,367,3124,"10","In the last 12 months, other than household activities or work, do you engage in moderate exercise (walking fast, jogging, swimming, biking, or weight lifting) at least three times per week?","Engage in regular exercise?",37253,83724,2021.03.28 22:00:05
"Marshall ",602,193,88,139,120,89,91,64,43,54,43,,,,,,,,0,0,0,204,71,124,350,22,,,,0,702,64,,783,113,234,237,29,,0,,,74,"10","In the last 12 months, other than household activities or work, do you engage in moderate exercise (walking fast, jogging, swimming, biking, or weight lifting) at least three times per week?","Engage in regular exercise?",795,1808,2021.03.28 22:00:05
"Martin ",207,64,33,46,29,33,31,,,21,,,,0,,,,0,0,0,0,77,,54,110,,0,,,0,263,,0,269,31,127,51,,0,0,0,,,"10","In the last 12 months, other than household activities or work, do you engage in moderate exercise (walking fast, jogging, swimming, biking, or weight lifting) at least three times per week?","Engage in regular exercise?",271,820,2021.03.28 22:00:05
"Miami ",538,217,83,108,134,97,86,74,64,35,29,,,,,0,,,0,0,0,217,52,121,318,26,,0,21,0,696,,,752,98,243,118,,,0,,,71,"10","In the last 12 months, other than household activities or work, do you engage in moderate exercise (walking fast, jogging, swimming, biking, or weight lifting) at least three times per week?","Engage in regular exercise?",755,1787,2021.03.28 22:00:05
"Monroe ",1724,852,409,448,334,347,266,178,162,146,117,54,32,,,,,,0,0,0,457,141,406,1417,49,,24,287,,2111,94,21,2545,551,846,542,74,59,0,,32,434,"10","In the last 12 months, other than household activities or work, do you engage in moderate exercise (walking fast, jogging, swimming, biking, or weight lifting) at least three times per week?","Engage in regular exercise?",2577,6156,2021.03.28 22:00:05
"Montgomery ",672,231,109,149,161,114,78,82,45,46,43,28,,,,,,0,0,0,0,225,80,142,389,26,0,,21,,834,31,,890,141,248,329,,,0,,,65,"10","In the last 12 months, other than household activities or work, do you engage in moderate exercise (walking fast, jogging, swimming, biking, or weight lifting) at least three times per week?","Engage in regular exercise?",903,1925,2021.03.28 22:00:05
"Morgan ",1235,428,204,241,254,201,164,143,126,109,84,48,,,,,,,0,0,0,360,107,305,799,56,,,,,1597,,,1659,216,432,658,39,,0,,21,141,"10","In the last 12 months, other than household activities or work, do you engage in moderate exercise (walking fast, jogging, swimming, biking, or weight lifting) at least three times per week?","Engage in regular exercise?",1663,3687,2021.03.28 22:00:05
"Newton ",203,78,34,39,54,25,33,,29,21,,,0,,0,,,0,0,0,0,72,,39,138,,0,,,0,257,,0,278,37,92,67,,,0,0,,,"10","In the last 12 months, other than household activities or work, do you engage in moderate exercise (walking fast, jogging, swimming, biking, or weight lifting) at least three times per week?","Engage in regular exercise?",281,555,2021.03.28 22:00:05
"Noble ",593,195,108,104,121,95,95,74,48,49,32,,,,,,0,,0,0,0,186,63,143,371,,,,,0,694,52,,776,85,209,191,,,0,,,85,"10","In the last 12 months, other than household activities or work, do you engage in moderate exercise (walking fast, jogging, swimming, biking, or weight lifting) at least three times per week?","Engage in regular exercise?",788,1866,2021.03.28 22:00:05
"Ohio ",63,,,,,,,,,,,,,0,0,,,0,0,0,0,21,,,40,,0,0,0,0,77,,,78,,,,0,0,0,0,0,23,"10","In the last 12 months, other than household activities or work, do you engage in moderate exercise (walking fast, jogging, swimming, biking, or weight lifting) at least three times per week?","Engage in regular exercise?",81,196,2021.03.28 22:00:05
"Orange ",426,144,81,81,68,85,66,37,27,40,30,,,,,,0,,0,0,0,146,35,115,228,21,0,0,,,551,,,567,84,189,168,,,0,0,,39,"10","In the last 12 months, other than household activities or work, do you engage in moderate exercise (walking fast, jogging, swimming, biking, or weight lifting) at least three times per week?","Engage in regular exercise?",570,1244,2021.03.28 22:00:05
"Owen ",335,156,51,67,75,61,57,41,39,31,28,,,,,,,0,0,0,0,152,28,85,194,22,,0,,0,476,,,489,75,168,144,,,0,,,37,"10","In the last 12 months, other than household activities or work, do you engage in moderate exercise (walking fast, jogging, swimming, biking, or weight lifting) at least three times per week?","Engage in regular exercise?",491,1148,2021.03.28 22:00:05
"Parke ",256,101,42,44,50,50,30,26,37,26,28,,,,,0,0,0,0,0,0,88,25,67,158,,,0,,0,331,,,354,60,136,83,,0,0,,,33,"10","In the last 12 months, other than household activities or work, do you engage in moderate exercise (walking fast, jogging, swimming, biking, or weight lifting) at least three times per week?","Engage in regular exercise?",357,954,2021.03.28 22:00:05
"Perry ",355,115,51,95,78,50,52,46,22,32,,,,,,,,0,0,0,,102,35,92,224,,,0,,,450,0,,471,45,199,129,,,0,0,,38,"10","In the last 12 months, other than household activities or work, do you engage in moderate exercise (walking fast, jogging, swimming, biking, or weight lifting) at least three times per week?","Engage in regular exercise?",471,965,2021.03.28 22:00:05
"Pike ",195,72,28,38,49,45,23,,,21,,,,,,,,0,0,0,0,83,22,42,105,,0,0,,0,253,,,265,47,92,61,,,0,,,,"10","In the last 12 months, other than household activities or work, do you engage in moderate exercise (walking fast, jogging, swimming, biking, or weight lifting) at least three times per week?","Engage in regular exercise?",267,802,2021.03.28 22:00:05
